Staff Cost, Travel Cost, CO2, Total Cost, Car Use (%), Staff
1146.3333333333333,200.58746526322827,214.27567983326296,1346.9207985965616,0.3,20
1146.3333333333333,200.58746526322824,214.27567983326296,1346.9207985965616,0.3,20
1138.3333333333333,190.43751073374426,216.86021483960673,1328.7708440670776,0.3157894736842105,19
1146.6666666666665,200.58746526322827,214.14189724162935,1347.2541319298948,0.3,20
1125.3333333333333,191.24435732748668,218.94253941143887,1316.5776906608198,0.3157894736842105,19
1129.6666666666665,190.50943970423083,217.7701702390679,1320.1761063708973,0.3157894736842105,19
1129.6666666666665,190.5094397042308,217.7701702390679,1320.1761063708973,0.3157894736842105,19
1130.0,190.50943970423083,217.6363876474343,1320.5094397042308,0.3157894736842105,19
1148.3333333333333,214.73187002412124,212.4824201392038,1363.0652033574545,0.25,20
1142.0,201.32238288648412,215.44804900563392,1343.322382886484,0.3,20
1140.3333333333333,190.79572886049675,216.44804900563392,1331.1290621938301,0.3157894736842105,19
938.6666666666666,121.7456591311476,286.4608459754626,1060.4123257978142,0.7272727272727273,11
947.6666666666666,131.23188216780517,285.1054855256289,1078.8985488344717,0.6666666666666666,12
947.6666666666666,131.23188216780514,285.1054855256289,1078.8985488344717,0.6666666666666666,12
939.6666666666666,120.7468168111476,285.4608459754626,1060.4134834778142,0.7272727272727273,11
1359.0,177.00000000000003,137.36839053349328,1536.0,0.0,15
1351.6666666666665,188.80000000000004,138.5836682573345,1540.4666666666665,0.0,16
1345.3333333333333,177.49882954496303,142.13780622193084,1522.8321628782962,0.0625,16
1332.6666666666665,190.97586135667927,145.66611051220903,1523.6425280233457,0.058823529411764705,17
1366.3333333333333,165.20000000000002,136.78252291578517,1531.5333333333333,0.0,14
1366.6666666666665,165.20000000000002,136.76102705447653,1531.8666666666666,0.0,14
1348.0,189.07375190676208,140.6662719571388,1537.073751906762,0.058823529411764705,17
1348.0,189.07375190676206,140.6662719571388,1537.073751906762,0.058823529411764705,17
1335.3333333333333,179.17586135667926,143.03442613521048,1514.5091946900125,0.0625,16
1347.6666666666665,189.07375190676208,140.68776781844744,1536.7404185734285,0.058823529411764705,17
1347.6666666666665,189.07375190676206,140.68776781844744,1536.7404185734285,0.058823529411764705,17
1351.0,188.80000000000004,138.68776781844744,1539.8,0.0,16
1344.6666666666665,177.49882954496303,142.2419057830438,1522.1654962116295,0.0625,16
1346.0,177.49882954496303,142.11631036062224,1523.498829544963,0.0625,16
1352.3333333333333,188.80000000000004,138.56217239602586,1541.1333333333332,0.0,16
1345.0,177.49882954496303,142.22040992173518,1522.498829544963,0.0625,16
1358.3333333333333,177.00000000000003,137.47249009460623,1535.3333333333333,0.0,15
1351.3333333333333,188.80000000000004,138.6662719571388,1540.1333333333332,0.0,16
1369.6666666666665,188.80000000000004,136.4842650593963,1558.4666666666665,0.0,16
1354.3333333333333,177.00000000000003,138.53723941300285,1531.3333333333333,0.0,15
1370.3333333333333,188.80000000000004,136.38016549828336,1559.1333333333332,0.0,16
994.6666666666666,133.04141680439665,261.9199815626718,1127.7080834710632,0.5833333333333334,12
969.3333333333333,134.1589157919742,267.9199815626718,1103.4922491253074,0.5833333333333334,12
1022.3333333333333,142.55496665946427,254.18938971890594,1164.8882999927976,0.5384615384615384,13
1022.6666666666666,142.84672437466426,253.18938971890594,1165.5133910413308,0.5384615384615384,13
1022.6666666666666,142.71574145588107,253.18938971890594,1165.3824081225478,0.5384615384615384,13
1022.6666666666666,142.84672437466423,253.18938971890594,1165.5133910413308,0.5384615384615384,13
1004.3333333333333,142.04464146639546,259.81670250632794,1146.3779747997287,0.5384615384615384,13
1004.3333333333333,142.04464146639543,259.81670250632794,1146.3779747997287,0.5384615384615384,13
1004.3333333333333,141.16852879119546,259.81670250632794,1145.5018621245288,0.5384615384615384,13
1008.3333333333333,142.04464146639546,259.569156507864,1150.3779747997287,0.5384615384615384,13
981.0,133.81429959176458,265.9199815626718,1114.8142995917647,0.5833333333333334,12
967.6666666666666,135.39390800079892,271.9199815626718,1103.0605746674655,0.5833333333333334,12
994.6666666666666,133.91752947959662,261.9199815626718,1128.5841961462634,0.5833333333333334,12
