Staff Cost, Travel Cost, CO2, Total Cost, Car Use (%), Staff
747.3333333333333,64.66576102639603,198.0,811.9990943597293,1.0,5
748.3333333333333,64.88594415599603,194.0,813.2192774893293,1.0,5
748.0,64.74859565519603,197.0,812.748595655196,1.0,5
748.0,64.75416647919603,196.0,812.754166479196,1.0,5
747.3333333333333,64.58001547279603,199.0,811.9133488061293,1.0,5
749.6666666666666,65.40944739996927,191.0,815.0761140666359,1.0,5
749.6666666666666,65.52692176107111,190.0,815.1935884277377,1.0,5
749.6666666666666,65.32370184636927,192.0,814.990368513036,1.0,5
748.3333333333333,65.00341851709787,193.0,813.3367518504311,1.0,5
751.0,65.97650255990084,189.0,816.9765025599008,1.0,5
752.3333333333333,66.51591735108985,188.0,818.8492506844232,1.0,5
748.3333333333333,64.80019860239604,195.0,813.1335319357293,1.0,5
1247.0,94.39999999999999,76.39782324653555,1341.4,0.0,8
1246.3333333333333,94.39999999999999,76.39782324653555,1340.7333333333333,0.0,8
741.3333333333333,62.596658609638254,203.0,803.9299919429715,1.0,5
731.0,58.215285560103254,212.0,789.2152855601032,1.0,5
744.0,63.6557167869984,200.0,807.6557167869984,1.0,5
731.3333333333333,58.33600700010325,209.0,789.6693403334365,1.0,5
737.3333333333333,60.68178553952343,205.0,798.0151188728566,1.0,5
731.6666666666666,58.385029345637506,207.0,790.0516960123041,1.0,5
739.6666666666666,61.63983499041754,204.0,801.3065016570841,1.0,5
742.6666666666666,63.05071532242728,201.0,805.717381989094,1.0,5
742.3333333333333,62.96196702780122,202.0,805.2953003611344,1.0,5
