Staff Cost, Travel Cost, CO2, Total Cost, Car Use (%), Staff
872.6666666666666,93.33761914471677,214.335485052276,966.0042858113834,0.7142857142857143,7
874.6666666666666,94.50722733479299,213.68742220158722,969.1738940014596,0.7142857142857143,7
866.3333333333333,90.78937284800308,217.33088026403038,957.1227061813363,0.75,8
867.0,90.95296500683281,216.33088026403038,957.9529650068328,0.75,8
1196.3333333333333,103.20846821906014,122.50051634934387,1299.5418015523933,0.2,10
1195.0,103.20846821906014,124.41050729854973,1298.2084682190603,0.2,10
1221.6666666666665,126.37539812946864,101.92816000621211,1348.042064796135,0.09090909090909091,11
1215.3333333333333,126.37539812946864,103.44052562542842,1341.708731462802,0.09090909090909091,11
1195.6666666666665,113.8347689450389,109.62988196344969,1309.5014356117053,0.1,10
1194.0,113.8347689450389,109.99638305409962,1307.8347689450388,0.1,10
1194.0,113.0976140426389,111.99638305409962,1307.097614042639,0.1,10
1190.6666666666665,113.8347689450389,112.8201097140097,1304.5014356117053,0.1,10
1196.6666666666665,114.57539812946864,105.92524793021192,1311.242064796135,0.1,10
1196.6666666666665,113.26120620146864,107.92524793021192,1309.9278728681352,0.1,10
1194.0,113.26120620146864,110.99638305409962,1307.2612062014687,0.1,10
1212.3333333333333,126.37539812946864,104.12604054964282,1338.708731462802,0.09090909090909091,11
1210.6666666666665,126.37539812946864,104.49254164029279,1337.042064796135,0.09090909090909091,11
1221.3333333333333,126.37539812946864,102.75950250925302,1347.708731462802,0.09090909090909091,11
1210.6666666666665,114.57539812946864,105.36008213029064,1325.242064796135,0.1,10
1218.6666666666665,126.37539812946864,102.93628417882877,1345.042064796135,0.09090909090909091,11
1309.3333333333333,117.99999999999999,89.39335039443297,1427.3333333333333,0.0,10
1295.0,117.99999999999999,90.12371254860577,1413.0,0.0,10
1335.0,117.99999999999999,88.69805906463276,1453.0,0.0,10
1309.6666666666665,117.99999999999999,89.35022912458707,1427.6666666666665,0.0,10
1307.0,117.99999999999999,89.5761980862825,1425.0,0.0,10
1328.3333333333333,117.99999999999999,89.22396863800759,1446.3333333333333,0.0,10
1328.0,117.99999999999999,89.26708990785349,1446.0,0.0,10
1323.6666666666665,117.99999999999999,89.33551249477122,1441.6666666666665,0.0,10
1324.0,117.99999999999999,89.29239122492532,1442.0,0.0,10
1259.6666666666665,106.19999999999999,101.78616129276651,1365.8666666666666,0.0,9
872.3333333333333,97.78878776519423,208.29241229893995,970.1221210985275,0.625,8
881.3333333333333,94.09242757043486,204.7915722831305,975.4257609037682,0.625,8
866.0,85.51726072693195,218.23582613291123,951.5172607269319,0.7142857142857143,7
1063.0,102.81445998031285,151.4839227776631,1165.814459980313,0.375,8
1102.0,107.14157293308581,138.3308160688841,1209.1415729330859,0.2222222222222222,9
1109.0,105.6908406626434,137.74597490911287,1214.6908406626435,0.2222222222222222,9
1153.6666666666665,100.7517517351564,125.79961475925867,1254.418418401823,0.2222222222222222,9
1097.0,105.87283024398398,141.6772440382089,1202.872830243984,0.2222222222222222,9
1045.3333333333333,102.81445998031285,151.49752977975774,1148.1477933136462,0.375,8
1007.0,92.88759264478021,169.0122278300445,1099.8875926447802,0.5,8
989.6666666666666,87.03339819424109,173.35095154113424,1076.7000648609078,0.5714285714285714,7
1140.6666666666665,100.7517517351564,126.23398212935761,1241.418418401823,0.2222222222222222,9
1150.0,100.7517517351564,125.97963550950573,1250.7517517351564,0.2222222222222222,9
1021.0,94.42350515708479,165.07632963092095,1115.4235051570847,0.5,8
1134.3333333333333,99.65801590045457,130.1875586789363,1233.9913492337878,0.2222222222222222,9
1014.3333333333333,94.7525965657898,165.93648399283447,1109.0859298991231,0.5,8
1127.6666666666665,102.20371676442855,130.3619933777944,1229.870383431095,0.2222222222222222,9
1040.6666666666665,102.81445998031285,152.16566653982798,1143.4811266469794,0.375,8
983.6666666666666,95.40753766287031,172.25869788758902,1079.074204329537,0.5,8
1035.0,103.14355138901787,153.72454784036984,1138.1435513890178,0.375,8
1116.6666666666665,103.59223413308581,136.65099365454552,1220.2589007997524,0.2222222222222222,9
1112.3333333333333,105.54592230861367,136.70213142631542,1217.8792556419469,0.2222222222222222,9
1122.0,101.10998092972672,133.70489052938981,1223.1099809297268,0.2222222222222222,9
1118.6666666666665,103.59223413308581,135.9860792320623,1222.2589007997524,0.2222222222222222,9
1032.6666666666665,103.14355138901787,153.7677986574444,1135.8102180556843,0.375,8
1029.6666666666665,101.27854746800827,161.36153912987757,1130.9452141346749,0.375,8
1109.6666666666665,105.68960790381367,137.19802197200872,1215.35627457048,0.2222222222222222,9
1009.3333333333333,92.88759264478021,168.97980713481212,1102.2209259781134,0.5,8
1043.0,102.81445998031285,151.5407805968323,1145.814459980313,0.375,8
1029.3333333333333,94.42350515708479,163.702051607048,1123.756838490418,0.5,8
987.3333333333333,87.19928169179335,173.87035862909707,1074.5326150251267,0.5714285714285714,7
1027.0,105.50361497519214,158.82276257053792,1132.5036149751922,0.375,8
985.0,87.19928169179335,173.9027793243295,1072.1992816917934,0.5714285714285714,7
1125.3333333333333,101.10998092972672,132.3619933777944,1226.44331426306,0.2222222222222222,9
1138.6666666666665,100.7517517351564,127.52264425645313,1239.418418401823,0.2222222222222222,9
1124.3333333333333,101.10998092972672,132.7513328803859,1225.44331426306,0.2222222222222222,9
1136.6666666666665,100.7517517351564,128.1875586789363,1237.418418401823,0.2222222222222222,9
1014.0,94.75259656578982,165.96897701297,1108.7525965657899,0.5,8
1100.6666666666665,107.14157293308581,138.93648320161222,1207.8082395997524,0.2222222222222222,9
1012.0,92.88759264478021,168.8932331757599,1104.8875926447802,0.5,8
1122.3333333333333,101.10998092972672,133.41624730286907,1223.44331426306,0.2222222222222222,9
1134.6666666666665,100.7517517351564,128.65190102594084,1235.418418401823,0.2222222222222222,9
1026.3333333333333,101.19280191440828,162.41375322377982,1127.5261352477414,0.375,8
1023.6666666666666,101.19280191440828,162.93316031174268,1124.859468581075,0.375,8
1011.3333333333333,94.7238390313898,167.0122278300445,1106.057172364723,0.5,8
1022.0,95.09137308209164,165.0122278300445,1117.0913730820916,0.5,8
1009.6666666666666,92.88759264478021,168.93648399283447,1102.554259311447,0.5,8
1024.6666666666665,94.42350515708479,163.70946593222234,1119.0901718237512,0.5,8
1098.6666666666665,107.14280569191556,139.79992826349732,1205.809472358582,0.2222222222222222,9
988.3333333333333,97.27254158387991,169.25869788758902,1085.6058749172132,0.5,8
1139.3333333333333,100.7517517351564,127.26639942142728,1240.0850850684897,0.2222222222222222,9
1117.6666666666665,103.7672409874858,136.1148501046145,1221.4339076541523,0.2222222222222222,9
1097.6666666666665,105.87283024398398,141.42099920318304,1203.5394969106505,0.2222222222222222,9
1100.0,107.14157293308581,139.19272803663804,1207.1415729330859,0.2222222222222222,9
1117.0,103.76724098748582,136.1740973943696,1220.7672409874858,0.2222222222222222,9
1099.3333333333333,107.14157293308581,139.25197532639314,1206.474906266419,0.2222222222222222,9
1099.0,105.87283024398398,141.0123296157257,1204.872830243984,0.2222222222222222,9
1011.6666666666666,94.7525965657898,166.0122278300445,1106.4192632324564,0.5,8
938.0,86.78102099917339,178.1756212034192,1024.7810209991735,0.5714285714285714,7
1294.3333333333333,106.19999999999999,92.31962895373758,1400.5333333333333,0.0,9
1260.6666666666665,106.19999999999999,97.85562083441509,1366.8666666666666,0.0,9
945.0,88.37532702266064,175.52666919666171,1033.3753270226607,0.5714285714285714,7
1298.3333333333333,106.19999999999999,92.26038083098308,1404.5333333333333,0.0,9
921.0,91.82602985505453,191.54353271389058,1012.8260298550546,0.5714285714285714,7
912.6666666666666,90.65126683014505,193.60964940260396,1003.3179334968116,0.5714285714285714,7
1286.0,106.19999999999999,92.35100415047486,1392.2,0.0,9
933.0,87.22159420637473,181.90084523643114,1020.2215942063747,0.5714285714285714,7
1268.3333333333333,106.19999999999999,95.01818327724736,1374.5333333333333,0.0,9
1263.6666666666665,106.19999999999999,95.12508260710712,1369.8666666666666,0.0,9
1273.0,106.19999999999999,94.56749521901826,1379.2,0.0,9
1269.0,106.19999999999999,94.72901354835496,1375.2,0.0,9
1279.0,106.19999999999999,93.76596129104092,1385.2,0.0,9
1275.3333333333333,106.19999999999999,94.11394707809116,1381.5333333333333,0.0,9
1283.0,106.19999999999999,93.0299812596489,1389.2,0.0,9
943.0,86.7810209991734,176.50350142202956,1029.7810209991735,0.5714285714285714,7
940.3333333333333,86.7810209991734,177.4614910680565,1027.1143543325068,0.5714285714285714,7
1280.6666666666665,106.19999999999999,93.483529400576,1386.8666666666666,0.0,9
1262.6666666666665,106.19999999999999,95.5026170376019,1368.8666666666666,0.0,9
939.6666666666666,86.7810209991734,178.05353779507521,1026.44768766584,0.5714285714285714,7
943.3333333333333,88.37532702266064,175.6487526050057,1031.708660355994,0.5714285714285714,7
922.3333333333333,89.87509889268729,191.71193373800014,1012.2084322260206,0.5714285714285714,7
932.6666666666666,87.22159420637473,182.20342338552268,1019.8882608730414,0.5714285714285714,7
921.6666666666666,89.87509889268729,192.49013346380542,1011.541765559354,0.5714285714285714,7
1263.0,106.19999999999999,95.41425233599952,1369.2,0.0,9
908.6666666666666,90.62283456583542,193.98579673253832,999.2895012325021,0.7142857142857143,7
890.3333333333333,92.0979687718057,197.512297878707,982.4313021051389,0.7142857142857143,7
908.3333333333333,90.49889652798977,196.98579673253832,998.8322298613231,0.7142857142857143,7
888.0,90.9487026677697,199.54450559805935,978.9487026677697,0.7142857142857143,7
888.6666666666666,90.9487026677697,199.512297878707,979.6153693344363,0.7142857142857143,7
