Staff Cost, Travel Cost, CO2, Total Cost, Car Use (%), Staff
2010.3333333333333,377.11308003070747,1147.9281096062125,2387.446413364041,0.95,20
2010.3333333333333,377.11170581310745,1147.9281096062125,2387.4450391464406,0.95,20
2010.3333333333333,376.4086010532351,1147.9281096062125,2386.7419343865686,0.95,20
2010.3333333333333,376.4072268356351,1147.9281096062125,2386.7405601689684,0.95,20
