Staff Cost, Travel Cost, CO2, Total Cost, Car Use (%), Staff
3183.0,393.9632991919076,1030.4147929253245,3576.9632991919075,0.48,25
3163.0,404.34278973189924,1035.5230680820855,3567.3427897318993,0.48,25
3162.333333333333,404.34278973189924,1035.6292796486587,3566.6761230652323,0.48,25
3157.333333333333,398.2230917606047,1038.8671524222095,3555.556425093938,0.48,25
3137.333333333333,408.60258230059634,1043.9754275789705,3545.935915633929,0.48,25
3130.6666666666665,395.11605671413304,1048.2755579634652,3525.7827233807993,0.48,25
3163.6666666666665,393.9632991919076,1032.9529515872796,3557.629965858574,0.48,25
3657.0,360.37742682416047,940.7883232376207,4017.3774268241605,0.21428571428571427,28
3651.0,358.2212179553605,940.963244866198,4009.2212179553603,0.21428571428571427,28
3643.333333333333,360.37742682416047,944.8494992524584,4003.7107601574935,0.21428571428571427,28
3648.6666666666665,360.3774268241605,942.4855010168185,4009.044093490827,0.21428571428571427,28
3678.6666666666665,358.2212179553605,939.7002434266722,4036.887884622027,0.21428571428571427,28
2924.6666666666665,416.87289782439836,1071.2926535758238,3341.539564491065,0.7272727272727273,22
2907.0,420.996955885505,1073.122698373782,3327.996955885505,0.7272727272727273,22
2825.333333333333,421.2309632807786,1081.6145199372681,3246.5642966141118,0.7272727272727273,22
2763.0,425.9333626413571,1100.1851760849677,3188.9333626413572,0.7272727272727273,22
2763.0,425.9333626413572,1100.1851760849677,3188.9333626413572,0.7272727272727273,22
2763.333333333333,426.0783831093957,1096.1851760849677,3189.411716442729,0.7272727272727273,22
2760.6666666666665,426.1540917586422,1102.1851760849677,3186.8207584253087,0.7272727272727273,22
2810.0,426.6983639053683,1086.1851760849677,3236.6983639053683,0.7272727272727273,22
2841.0,421.0459872060033,1078.7952476783832,3262.0459872060032,0.7272727272727273,22
2816.333333333333,421.2309632807786,1084.9860053591228,3237.5642966141118,0.7272727272727273,22
2750.0,434.85409270617464,1108.4403527402783,3184.8540927061745,0.7272727272727273,22
2754.333333333333,430.57183966779434,1105.4403527402783,3184.9051730011274,0.7272727272727273,22
2916.6666666666665,421.60752528019077,1072.2926535758236,3338.274191946857,0.7272727272727273,22
2894.333333333333,418.542547837815,1074.19590729745,3312.875881171148,0.7272727272727273,22
2839.6666666666665,421.2309632807786,1079.8964108114444,3260.8976299474452,0.7272727272727273,22
2865.0,420.13573200315767,1077.0663660134862,3285.1357320031575,0.7272727272727273,22
2855.333333333333,421.0459872060033,1077.0771385525595,3276.3793205393363,0.7272727272727273,22
2821.333333333333,420.2786419415786,1084.6145199372681,3241.611975274912,0.7272727272727273,22
2777.6666666666665,425.1675218998573,1095.5969110733054,3202.834188566524,0.7272727272727273,22
2916.6666666666665,421.6075252801907,1072.2926535758236,3338.274191946857,0.7272727272727273,22
2788.0,426.0029220413769,1094.1851760849677,3214.002922041377,0.7272727272727273,22
2788.333333333333,426.14794250941543,1090.1851760849677,3214.4812758427483,0.7272727272727273,22
2837.333333333333,421.23096328077855,1080.1959021402608,3258.5642966141118,0.7272727272727273,22
2924.6666666666665,416.8728978243983,1071.2926535758238,3341.539564491065,0.7272727272727273,22
2907.0,420.9969558855049,1073.122698373782,3327.996955885505,0.7272727272727273,22
2873.0,416.9219291448967,1075.247093754601,3289.9219291448967,0.7272727272727273,22
2899.0,425.7315833412974,1074.122698373782,3324.731583341297,0.7272727272727273,22
2747.0,407.9462764094453,1109.4461480533375,3154.946276409445,0.7727272727272727,22
2720.333333333333,419.4893209806453,1121.8962726224909,3139.822654313978,0.7391304347826086,23
2717.333333333333,419.74627640944533,1143.4576108869746,3137.0796097427783,0.7391304347826086,23
2735.6666666666665,407.9462764094453,1109.9418055993867,3143.612943076112,0.7727272727272727,22
2732.333333333333,407.9462764094453,1112.671384856437,3140.279609742778,0.7727272727272727,22
