Staff Cost, Travel Cost, CO2, Total Cost, Car Use (%), Staff
2981.6666666666665,334.0706786564796,585.5230546843451,3315.737345323146,0.37037037037037035,27
2980.6666666666665,334.0706786564796,585.9457280297985,3314.737345323146,0.37037037037037035,27
2995.6666666666665,334.0706786564796,585.3330752596969,3329.737345323146,0.37037037037037035,27
2883.333333333333,312.65620161692055,601.3525275590829,3195.9895349502535,0.44,25
2877.6666666666665,312.65620161692055,607.581517963531,3190.322868283587,0.44,25
2902.6666666666665,306.1595522244159,600.4228793873142,3208.8262188910826,0.44,25
2882.333333333333,312.65620161692055,607.054810258152,3194.9895349502535,0.44,25
2912.0,331.11152690841226,596.0864026946685,3243.111526908412,0.38461538461538464,26
2917.0,331.11152690841226,595.6259316355065,3248.111526908412,0.38461538461538464,26
2918.0,331.11152690841226,589.9236489364374,3249.111526908412,0.38461538461538464,26
2909.6666666666665,331.11152690841226,596.9834556784401,3240.7781935750786,0.38461538461538464,26
2929.6666666666665,329.2269948879751,586.971353886638,3258.8936615546418,0.38461538461538464,26
3013.0,330.67881426917717,583.4735313180242,3343.678814269177,0.37037037037037035,27
3028.0,330.67881426917717,581.9057756083333,3358.678814269177,0.37037037037037035,27
3001.6666666666665,330.67881426917717,584.6095745188994,3332.3454809358436,0.37037037037037035,27
3496.6666666666665,340.3956843992925,509.26341335938196,3837.062351065959,0.06896551724137931,29
3463.0,340.3956843992925,510.36067940860005,3803.3956843992923,0.06896551724137931,29
3442.6666666666665,340.3956843992925,512.4506041501503,3783.062351065959,0.06896551724137931,29
3409.333333333333,345.6543875231958,536.2658183955355,3754.987720856529,0.1,30
3507.0,340.3956843992925,506.93129423398244,3847.3956843992923,0.06896551724137931,29
3503.0,340.3956843992925,507.1851419677283,3843.3956843992923,0.06896551724137931,29
3501.0,352.19568439929253,508.96191652035975,3853.1956843992925,0.06666666666666667,30
3492.6666666666665,340.3956843992925,509.51726109312784,3833.062351065959,0.06896551724137931,29
3472.6666666666665,340.3956843992925,509.60320092501587,3813.062351065959,0.06896551724137931,29
3400.0,350.5401706237981,536.412515064598,3750.540170623798,0.1,30
3502.333333333333,340.3956843992925,508.7597826095436,3842.7290177326254,0.06896551724137931,29
3423.6666666666665,336.19250318815085,529.649496194457,3759.8591698548175,0.10344827586206896,29
3419.6666666666665,336.19250318815085,529.9033439282028,3755.8591698548175,0.10344827586206896,29
3417.6666666666665,347.99250318815086,531.6801184808343,3765.6591698548173,0.1,30
3416.333333333333,347.99250318815086,534.2597217644912,3764.325836521484,0.1,30
3642.0,365.8000000000002,480.02225594534593,4007.8,0.0,31
3654.0,365.8000000000002,478.29657435461456,4019.8,0.0,31
3534.0,365.8000000000002,496.3624446483719,3899.8,0.0,31
