Staff Cost, Travel Cost, CO2, Total Cost, Car Use (%), Staff
2839.333333333333,247.16826545308274,721.6709912176128,3086.501598786416,0.15,20
2933.0,247.69055841308273,706.1318472031248,3180.6905584130827,0.15,20
2946.333333333333,247.69055841308273,703.8456240244976,3194.0238917464158,0.15,20
2827.333333333333,257.9186435086752,748.2103802430136,3085.2519768420084,0.14285714285714285,21
2811.6666666666665,257.39747331752983,757.3702269934574,3069.064139984196,0.14285714285714285,21
2811.333333333333,257.39747331752983,759.4844681061708,3068.730806650863,0.14285714285714285,21
2868.0,247.16826545308274,708.5594148600326,3115.1682654530828,0.15,20
2847.6666666666665,247.16826545308274,709.2855351208194,3094.8349321197493,0.15,20
2812.333333333333,257.39747331752983,753.309862419255,3069.730806650863,0.14285714285714285,21
2813.6666666666665,257.9186435086752,749.309862419255,3071.585310175342,0.14285714285714285,21
1899.0,302.7259803541746,812.0,2201.7259803541747,1.0,13
1863.3333333333333,308.098072252107,830.0,2171.43140558544,1.0,13
1883.0,304.81505943959945,821.0,2187.8150594395993,1.0,13
1865.3333333333333,308.888400725914,828.0,2174.2217340592474,1.0,13
1943.3333333333333,310.95620866989486,806.0,2254.2895420032282,1.0,13
1882.6666666666665,305.3911174909993,819.0,2188.057784157666,1.0,13
1936.6666666666665,311.0954214863246,808.0,2247.762088152991,1.0,13
1934.0,310.06916518553766,810.0,2244.0691651855377,1.0,13
1879.0,299.75640387236143,822.0,2178.7564038723613,1.0,13
1862.3333333333333,307.66503834025883,832.0,2169.998371673592,1.0,13
1929.3333333333333,310.7290025017525,811.0,2240.062335835086,1.0,13
1941.0,311.21093229709487,807.0,2252.210932297095,1.0,13
1856.0,308.19785701545885,835.0,2164.197857015459,1.0,13
1858.0,308.98818548926585,833.0,2166.988185489266,1.0,13
1855.3333333333333,308.0089402496456,842.0,2163.342273582979,1.0,13
1947.0,310.4154255738949,805.0,2257.415425573895,1.0,13
1892.3333333333333,303.1034067813877,814.0,2195.436740114721,1.0,13
1886.3333333333333,303.9936638781993,817.0,2190.3269972115327,1.0,13
2671.6666666666665,300.49802352739476,761.2825100878166,2972.164690194061,0.42105263157894735,19
2471.6666666666665,299.6122160080291,791.1549740036123,2771.2788826746955,0.42105263157894735,19
2462.333333333333,300.2027593028385,800.881933833908,2762.5360926361714,0.42105263157894735,19
2530.333333333333,297.28684968932976,782.6584764355216,2827.620183022663,0.42105263157894735,19
2499.6666666666665,296.97715335080585,784.1549740036123,2796.6438200174725,0.42105263157894735,19
2607.333333333333,294.1198989506463,770.3150082567533,2901.4532322839796,0.42105263157894735,19
2583.0,300.4204903559782,772.5842530249654,2883.420490355978,0.42105263157894735,19
2647.6666666666665,300.49802352739476,761.7728897266858,2948.164690194061,0.42105263157894735,19
2568.333333333333,302.88389534954865,778.5027656725049,2871.217228682882,0.42105263157894735,19
2547.0,296.4616210037439,779.7905572406377,2843.461621003744,0.42105263157894735,19
2629.0,302.76154462499477,766.7728897266858,2931.7615446249947,0.42105263157894735,19
2619.333333333333,294.59632584276335,767.7728897266858,2913.9296591760963,0.42105263157894735,19
2489.333333333333,304.0147706740629,785.449177285409,2793.3481040073957,0.42105263157894735,19
2540.0,296.87497457626847,782.0310371277761,2836.8749745762684,0.42105263157894735,19
2576.333333333333,293.97073252029793,779.2670767150903,2870.304065853631,0.42105263157894735,19
2488.0,304.0147706740629,786.3097520728617,2792.0147706740627,0.42105263157894735,19
2482.0,299.3661943655835,788.7010117950412,2781.3661943655834,0.42105263157894735,19
2476.6666666666665,298.59380967986647,790.1549740036123,2775.260476346533,0.42105263157894735,19
2471.0,299.95469098066644,793.015548791065,2770.9546909806663,0.42105263157894735,19
2466.0,301.2405534544291,794.1549740036123,2767.240553454429,0.42105263157894735,19
2476.0,298.59380967986647,790.449177285409,2774.5938096798664,0.42105263157894735,19
2543.0,296.87497457626847,781.6584764355216,2839.8749745762684,0.42105263157894735,19
2463.6666666666665,300.2027593028385,799.6422261936277,2763.869425969505,0.42105263157894735,19
