Staff Cost, Travel Cost, CO2, Total Cost, Car Use (%), Staff
2841.6666666666665,340.0609828081988,960.865381294834,3181.7276494748653,0.16666666666666666,24
2847.333333333333,339.34235519514846,955.0285791207781,3186.6756885284813,0.16666666666666666,24
2846.333333333333,339.55681775156023,955.865381294834,3185.890151084893,0.16666666666666666,24
2848.6666666666665,339.55681775156023,954.3454852843051,3188.2234844182267,0.16666666666666666,24
2835.333333333333,341.0223031217819,962.2680320780659,3176.355636455115,0.16666666666666666,24
2846.333333333333,351.8171925553988,976.5198422353454,3198.150525888732,0.16,25
2753.6666666666665,285.87029869513987,835.1493592538146,3039.5369653618063,0.21052631578947367,19
2783.6666666666665,305.3978329175656,858.2448268778599,3089.064499584232,0.19047619047619047,21
2767.6666666666665,305.3978329175656,858.8026346212826,3073.064499584232,0.19047619047619047,21
2762.6666666666665,305.22679618336065,859.3729824612102,3067.8934628500274,0.19047619047619047,21
2735.6666666666665,309.15873637181267,882.3300175217274,3044.825403038479,0.19047619047619047,21
2741.333333333333,309.15873637181267,880.4078317199679,3050.4920697051457,0.19047619047619047,21
2757.6666666666665,323.79122466125375,1001.3228189035929,3081.45789132792,0.18181818181818182,22
2880.0,337.7258685492166,917.0407264790492,3217.7258685492166,0.16666666666666666,24
2809.0,333.4720679392922,941.257987322798,3142.472067939292,0.17391304347826086,23
2752.333333333333,307.8719839691694,866.3729824612102,3060.2053173025024,0.19047619047619047,21
2752.0,307.8719839691694,866.4134617855948,3059.8719839691694,0.19047619047619047,21
2753.0,307.6293210099838,861.9264339490534,3060.629321009984,0.19047619047619047,21
2776.0,322.3042481305987,931.7727267404875,3098.304248130599,0.18181818181818182,22
2766.0,322.90098781665404,932.1402338050204,3088.900987816654,0.18181818181818182,22
2779.333333333333,319.6719839691694,897.7644015966557,3099.0053173025026,0.18181818181818182,22
2723.333333333333,309.15873637181267,958.006114277528,3032.4920697051457,0.19047619047619047,21
2719.6666666666665,309.15873637181267,959.6115873234938,3028.825403038479,0.19047619047619047,21
2732.6666666666665,297.4276357359543,844.4293950501137,3030.094302402621,0.2,20
2810.333333333333,284.2494161382723,830.9951081307184,3094.5827494716054,0.21052631578947367,19
2776.333333333333,322.0849739531614,931.7322474161028,3098.4183072864944,0.18181818181818182,22
2775.0,322.3042481305987,932.1267857365356,3097.304248130599,0.18181818181818182,22
2866.6666666666665,335.71695540079986,930.340312849371,3202.3836220674666,0.16666666666666666,24
2729.333333333333,309.15873637181267,952.5848671707834,3038.4920697051457,0.19047619047619047,21
2721.6666666666665,309.15873637181267,959.4394121307057,3030.825403038479,0.19047619047619047,21
2887.0,320.63974706700645,919.7232579814624,3207.6397470670063,0.17391304347826086,23
2909.6666666666665,307.7188268715746,882.7269142931319,3217.385493538241,0.18181818181818182,22
2807.0,333.4720679392922,945.2345569349258,3140.472067939292,0.17391304347826086,23
2748.6666666666665,306.8821812606606,868.3729824612102,3055.548847927327,0.19047619047619047,21
2830.333333333333,284.2494161382723,830.2408886891849,3114.5827494716054,0.21052631578947367,19
2788.0,304.4142111198174,857.0067519747411,3092.4142111198175,0.19047619047619047,21
2790.6666666666665,304.0196133198836,854.0380810500932,3094.6862799865503,0.19047619047619047,21
2801.0,303.7769503606981,852.6004256715953,3104.7769503606983,0.19047619047619047,21
2890.333333333333,325.9258685492166,909.6669456098771,3216.25920188255,0.17391304347826086,23
2765.0,285.6276357359543,834.6597527550822,3050.6276357359543,0.21052631578947367,19
2764.333333333333,285.6276357359543,834.9840486243385,3049.9609690692873,0.21052631578947367,19
2766.6666666666665,285.6276357359543,833.2264549019045,3052.294302402621,0.21052631578947367,19
2698.333333333333,297.3372470104076,933.0678836631168,2995.6705803437408,0.2,20
2707.333333333333,297.3372470104076,863.0042120400667,3004.6705803437408,0.2,20
2797.0,284.2494161382723,832.3050864106,3081.2494161382724,0.21052631578947367,19
2707.333333333333,296.13006414693064,927.1279908661551,3003.4633974802637,0.2,20
2718.333333333333,298.0481679114901,861.3238062140869,3016.381501244823,0.2,20
2698.333333333333,297.1802643348524,935.0678836631168,2995.5135976681854,0.2,20
2724.6666666666665,309.1923798843563,956.1466340660544,3033.859046551023,0.19047619047619047,21
2796.6666666666665,284.2494161382723,832.3455657349847,3080.916082804939,0.21052631578947367,19
2701.333333333333,297.2925469881152,930.168514187372,2998.625880321448,0.2,20
2701.333333333333,297.3372470104076,928.168514187372,2998.6705803437408,0.2,20
2727.333333333333,308.9160734126271,954.1466340660544,3036.24940674596,0.19047619047619047,21
2726.0,309.15873637181267,954.7133362128767,3035.1587363718127,0.19047619047619047,21
2731.6666666666665,309.5869776842901,892.9823319187491,3041.2536443509566,0.19047619047619047,21
2725.0,309.0666879998634,956.0885657694461,3034.0666879998635,0.19047619047619047,21
2728.6666666666665,299.01423270180373,856.1026786929517,3027.6808993684704,0.2,20
3005.0,284.12645465767326,870.3718165217222,3289.126454657673,0.08333333333333333,24
2998.0,290.38332156767194,961.3470501375834,3288.383321567672,0.08333333333333333,24
2648.6666666666665,339.35618527505073,919.5861983982608,2988.0228519417174,0.21739130434782608,23
2234.0,371.4710488849508,958.1248677236554,2605.471048884951,0.42857142857142855,21
2175.333333333333,359.1414762631382,940.1622444595208,2534.4748095964715,0.45,20
2088.333333333333,346.81958502363494,961.4650321732892,2435.152918356968,0.5555555555555556,18
2277.0,373.8067037848452,950.773853458561,2650.806703784845,0.42857142857142855,21
2277.0,372.8011704590565,954.773853458561,2649.8011704590563,0.42857142857142855,21
2177.6666666666665,353.77213455393456,915.4873448425534,2531.438801220601,0.47368421052631576,19
2184.6666666666665,353.74310889165093,914.5487392563449,2538.4097755583175,0.47368421052631576,19
2182.6666666666665,353.59959574683637,915.4329920067894,2536.266262413503,0.47368421052631576,19
2133.6666666666665,354.18331144673346,925.6835293409964,2487.8499781134,0.47368421052631576,19
2140.333333333333,354.18331144673346,922.5563782800508,2494.5166447800666,0.47368421052631576,19
2027.6666666666665,333.5445810481913,951.8823447332447,2361.2112477148576,0.6875,16
2122.333333333333,332.9385656225543,897.0063686200189,2455.271898955887,0.5294117647058824,17
2119.6666666666665,331.4986259245038,906.0063686200189,2451.1652925911703,0.5294117647058824,17
2235.333333333333,384.2899863824653,1032.4318392365465,2619.6233197157985,0.4090909090909091,22
2241.6666666666665,386.6794795982539,1029.4318392365465,2628.34614626492,0.4090909090909091,22
2082.6666666666665,327.0629125758257,929.5242707166758,2409.729579242492,0.625,16
2083.333333333333,327.4029927617772,927.5242707166758,2410.73632609511,0.625,16
2081.6666666666665,327.0629125758257,931.9979501267213,2408.729579242492,0.625,16
2086.6666666666665,327.0629125758257,927.328167613009,2413.729579242492,0.625,16
2179.6666666666665,372.4887296442951,988.9530171657644,2552.155396310962,0.42857142857142855,21
2180.333333333333,373.35907696173234,988.2009637415475,2553.692410295065,0.42857142857142855,21
2180.6666666666665,362.21953848537464,938.1467784809458,2542.886205152041,0.45,20
2180.6666666666665,362.2730989461747,937.1467784809458,2542.9397656128413,0.45,20
2032.6666666666665,353.0589056786156,975.4921683020998,2385.725572345282,0.6111111111111112,18
2033.3333333333333,334.1911951459426,945.9108078791782,2367.524528479276,0.6875,16
2044.3333333333333,334.3448677624228,945.0590772078478,2378.678201095756,0.6875,16
2153.6666666666665,350.06077548467397,918.4377315859928,2503.7274421513403,0.47368421052631576,19
2205.6666666666665,337.62491008020373,902.5667703944774,2543.2915767468703,0.5,18
2257.0,383.88238803141286,1006.4218931497114,2640.882388031413,0.4090909090909091,22
2265.333333333333,383.88238803141286,1006.3751999674633,2649.215721364746,0.4090909090909091,22
2112.0,351.11664199698646,931.5616310341961,2463.1166419969863,0.47368421052631576,19
2108.0,339.31664199698645,923.9297104481311,2447.3166419969866,0.5,18
2125.6666666666665,351.11664199698646,931.3658003149236,2476.783308663653,0.47368421052631576,19
2128.333333333333,350.4785186529354,929.530938889953,2478.8118519862683,0.47368421052631576,19
2110.0,351.11664199698646,931.9154759637423,2461.1166419969863,0.47368421052631576,19
2125.0,334.0993565537294,892.7080684945006,2459.099356553729,0.5294117647058824,17
2126.6666666666665,334.6659885311462,891.7080684945006,2461.3326551978125,0.5294117647058824,17
2123.6666666666665,334.0993565537294,895.2053471999903,2457.766023220396,0.5294117647058824,17
2058.0,336.1668112273638,930.8653911380716,2394.1668112273637,0.6875,16
2101.6666666666665,336.0459520417418,928.1281530101154,2437.712618708408,0.5882352941176471,17
2173.6666666666665,359.1414762631382,941.4045383023297,2532.8081429298045,0.45,20
2124.333333333333,332.9385656225543,896.8529327774115,2457.271898955887,0.5294117647058824,17
2128.6666666666665,321.13856562255427,884.491069621786,2449.805232289221,0.5625,16
2061.0,337.4029677383937,929.8653911380716,2398.4029677383937,0.6875,16
2203.333333333333,371.1467320850541,974.65223061041,2574.4800654183873,0.42857142857142855,21
2199.6666666666665,371.1467320850541,975.2705254707834,2570.813398751721,0.42857142857142855,21
2186.6666666666665,369.80319262250094,977.2009637415475,2556.4698592891673,0.42857142857142855,21
2203.0,369.1650692784499,975.1702715973043,2572.1650692784497,0.42857142857142855,21
2218.333333333333,335.9624672359463,896.3614207342008,2554.2958005692794,0.5,18
2198.333333333333,370.5453181474541,976.2705254707834,2568.878651480787,0.42857142857142855,21
2107.0,335.99479250134556,924.3306777164476,2442.9947925013457,0.5882352941176471,17
2103.6666666666665,335.9264957985418,927.5315511471998,2439.5931624652085,0.5882352941176471,17
2105.333333333333,335.2536515796933,927.3306777164476,2440.5869849130263,0.5882352941176471,17
2037.3333333333333,364.25787174578045,987.9556721025824,2401.591205079114,0.5789473684210527,19
2030.3333333333333,352.45787174578044,977.542189168765,2382.7912050791138,0.6111111111111112,18
2205.0,370.4221804359551,974.1655155241502,2575.422180435955,0.42857142857142855,21
2037.6666666666665,353.0589056786156,973.8178977619909,2390.725572345282,0.6111111111111112,18
2050.6666666666665,350.50977416460177,969.8161949996716,2401.1764408312683,0.6111111111111112,18
2207.0,338.28300773534085,899.6298212301563,2545.283007735341,0.5,18
2113.0,345.89935655372943,907.2057704839644,2458.8993565537294,0.5,18
2031.0,333.2809976385647,946.9108078791782,2364.2809976385647,0.6875,16
2029.0,345.0809976385648,963.6588115017457,2374.080997638565,0.6470588235294118,17
2177.6666666666665,359.1423025735427,939.6333997127357,2536.808969240209,0.45,20
2080.6666666666665,348.5572941095391,973.3087542175903,2429.223960776206,0.5555555555555556,18
2079.333333333333,348.5572941095391,973.713576223713,2427.8906274428723,0.5555555555555556,18
2075.6666666666665,336.5558335139943,934.202215760096,2412.222500180661,0.5882352941176471,17
2202.6666666666665,373.70736773289605,970.6370377073847,2576.3740343995623,0.42857142857142855,21
2160.6666666666665,353.92404627507403,916.728040057143,2514.5907129417405,0.47368421052631576,19
2165.0,342.124046275074,904.3661769015174,2507.124046275074,0.5,18
2161.0,354.05978325047283,915.728040057143,2515.0597832504727,0.47368421052631576,19
2022.6666666666665,354.74402597430606,991.72949854,2377.4106926409727,0.6111111111111112,18
2025.3333333333333,353.4273720230268,986.3830720230034,2378.76070535636,0.6111111111111112,18
2052.0,340.6578717457804,953.1400840815263,2392.6578717457805,0.6470588235294118,17
2068.333333333333,340.0197484017294,951.1093919372831,2408.3530817350625,0.6470588235294118,17
2047.6666666666665,340.6578717457804,955.111620935593,2388.324538412447,0.6470588235294118,17
2075.6666666666665,336.50974150774294,941.202215760096,2412.1764081744095,0.5882352941176471,17
2158.0,363.52767744974904,943.9767310820015,2521.527677449749,0.45,20
2152.333333333333,363.33673909021724,946.2340120795164,2515.67007242355,0.45,20
2051.0,334.40343779777373,937.1058737763543,2385.4034377977737,0.6875,16
2084.333333333333,345.1021890074691,965.4650321732892,2429.435522340802,0.5555555555555556,18
2185.0,359.2624540490851,930.0152227508153,2544.262454049085,0.45,20
2211.6666666666665,371.0624540490851,959.6732126394276,2582.7291207157514,0.42857142857142855,21
2026.3333333333333,333.0799332461445,956.8823447332447,2359.4132665794777,0.6875,16
2029.0,344.87993324614456,972.4622784041219,2373.8799332461444,0.6470588235294118,17
2199.6666666666665,359.262454049085,927.5005779084992,2558.9291207157517,0.45,20
2046.6666666666665,340.6578717457804,958.6657022386615,2387.324538412447,0.6470588235294118,17
2087.6666666666665,338.39984521990874,931.8700835373896,2426.0665118865754,0.5882352941176471,17
2251.0,384.05957870102435,1021.4318392365465,2635.0595787010243,0.4090909090909091,22
2271.6666666666665,374.2338140788937,957.6651775812161,2645.9004807455603,0.42857142857142855,21
2272.6666666666665,374.5743874196937,955.6651775812161,2647.2410540863602,0.42857142857142855,21
2042.6666666666665,354.12071822097766,970.9209080679157,2396.7873848876443,0.6111111111111112,18
