Staff Cost, Travel Cost, CO2, Total Cost, Car Use (%), Staff
3267.0,275.0985800322706,877.3169428985884,3542.0985800322705,0.125,24
3269.6666666666665,272.79768289567795,882.2854502673804,3542.4643495623445,0.125,24
3223.0,279.5344093752088,826.1760999440324,3502.5344093752087,0.125,24
3190.0,287.34359787203834,813.3938992495798,3477.343597872038,0.125,24
3229.0,283.24587409317877,813.9354320965438,3512.245874093179,0.125,24
3221.6666666666665,279.5344093752088,826.1760999440324,3501.2010760418752,0.125,24
3227.6666666666665,283.24587409317877,813.9354320965438,3510.9125407598453,0.125,24
3222.0,280.4056378600259,816.9354320965438,3502.4056378600258,0.125,24
3151.0,279.3810101410931,847.5942456681909,3430.381010141093,0.16666666666666666,24
