Staff Cost, Travel Cost, CO2, Total Cost, Car Use (%), Staff
826.3333333333333,80.88675916153584,252.0,907.220092494869,1.0,6
817.0,76.96014104219233,266.0,893.9601410421924,1.0,6
830.6666666666666,82.80868451700766,249.0,913.4753511836743,1.0,6
829.0,82.03206567812401,250.0,911.032065678124,1.0,6
817.6666666666666,77.15263621942607,263.0,894.8193028860927,1.0,6
821.0,78.7084240861179,257.0,899.7084240861179,1.0,6
817.6666666666666,77.2287380852302,261.0,894.8954047518969,1.0,6
817.3333333333333,77.15263621942607,263.0,894.4859695527593,1.0,6
818.0,77.34063411831775,260.0,895.3406341183178,1.0,6
818.3333333333333,77.55894091491008,259.0,895.8922742482433,1.0,6
817.6666666666666,77.18218085622607,262.0,894.8488475228927,1.0,6
822.6666666666666,79.48504292500155,256.0,902.1517095916681,1.0,6
825.6666666666666,80.54159817346034,254.0,906.208264840127,1.0,6
817.3333333333333,76.96014104219233,266.0,894.2934743755256,1.0,6
817.6666666666666,77.04785778959646,264.0,894.7145244562631,1.0,6
817.6666666666666,77.00130056059233,265.0,894.6679672272589,1.0,6
826.0,80.6101826269317,253.0,906.6101826269316,1.0,6
820.0,78.33555975379373,258.0,898.3355597537937,1.0,6
828.0,81.66337800041948,251.0,909.6633780004195,1.0,6
825.3333333333333,80.42329865143745,255.0,905.7566319847707,1.0,6
1390.0,106.19999999999999,150.63373486343576,1496.2,0.0,9
868.0,97.83140815429755,246.0,965.8314081542976,1.0,6
867.0,97.41852486284685,247.0,964.4185248628469,1.0,6
867.0,97.22855831766998,248.0,964.2285583176699,1.0,6
