Staff Cost, Travel Cost, CO2, Total Cost, Car Use (%), Staff
1476.0,117.99999999999999,170.74000798507078,1594.0,0.0,10
1475.0,117.99999999999999,170.74000798507078,1593.0,0.0,10
1663.3333333333333,129.79999999999998,160.14013763796237,1793.1333333333332,0.0,11
1071.3333333333333,106.10711978667128,305.0,1177.4404531200046,1.0,7
1063.3333333333333,107.66177653621263,304.0,1170.9951098695458,1.0,7
1063.6666666666665,107.76195733782237,303.0,1171.428624004489,1.0,7
1228.3333333333333,104.77546123957951,306.0,1333.1087945729128,1.0,8
1572.3333333333333,116.79730979699701,264.70996785794034,1689.1306431303303,0.18181818181818182,11
1571.0,117.12816206483684,217.30406348544534,1688.128162064837,0.18181818181818182,11
1582.3333333333333,117.363238852997,216.30406348544534,1699.6965721863303,0.18181818181818182,11
1571.3333333333333,117.363238852997,216.30406348544534,1688.6965721863303,0.18181818181818182,11
1176.3333333333333,84.33621289493993,313.0,1260.6695462282732,1.0,9
1083.3333333333333,88.46020737512158,308.0,1171.7935407084549,1.0,9
1178.3333333333333,84.26177453953225,316.0,1262.5951078728656,1.0,9
1112.0,93.90077938230878,307.0,1205.9007793823089,1.0,9
1159.0,85.99911669026983,309.0,1244.9991166902698,1.0,9
1167.6666666666665,84.50544380002749,312.0,1252.172110466694,1.0,9
1175.6666666666665,84.33621289493993,313.0,1260.0028795616065,1.0,9
1177.3333333333333,84.29560848513226,315.0,1261.6289418184656,1.0,9
1177.6666666666665,84.26177453953225,316.0,1261.9284412061988,1.0,9
1178.0,85.08328809966112,311.0,1263.083288099661,1.0,9
